GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC03_EST_VC02,HC03_MOE_VC02,HC04_EST_VC02,HC04_MOE_VC02,HC05_EST_VC02,HC05_MOE_VC02,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC03_EST_VC03,HC03_MOE_VC03,HC04_EST_VC03,HC04_MOE_VC03,HC05_EST_VC03,HC05_MOE_VC03,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC03_EST_VC06,HC03_MOE_VC06,HC04_EST_VC06,HC04_MOE_VC06,HC05_EST_VC06,HC05_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC03_EST_VC07,HC03_MOE_VC07,HC04_EST_VC07,HC04_MOE_VC07,HC05_EST_VC07,HC05_MOE_VC07,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC03_EST_VC10,HC03_MOE_VC10,HC04_EST_VC10,HC04_MOE_VC10,HC05_EST_VC10,HC05_MOE_VC10,HC01_EST_VC11,HC01_MOE_VC11,HC02_EST_VC11,HC02_MOE_VC11,HC03_EST_VC11,HC03_MOE_VC11,HC04_EST_VC11,HC04_MOE_VC11,HC05_EST_VC11,HC05_MOE_VC11,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC03_EST_VC12,HC03_MOE_VC12,HC04_EST_VC12,HC04_MOE_VC12,HC05_EST_VC12,HC05_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC03_EST_VC13,HC03_MOE_VC13,HC04_EST_VC13,HC04_MOE_VC13,HC05_EST_VC13,HC05_MOE_VC13,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC03_EST_VC15,HC03_MOE_VC15,HC04_EST_VC15,HC04_MOE_VC15,HC05_EST_VC15,HC05_MOE_VC15,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC03_EST_VC17,HC03_MOE_VC17,HC04_EST_VC17,HC04_MOE_VC17,HC05_EST_VC17,HC05_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC03_EST_VC18,HC03_MOE_VC18,HC04_EST_VC18,HC04_MOE_VC18,HC05_EST_VC18,HC05_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC03_EST_VC19,HC03_MOE_VC19,HC04_EST_VC19,HC04_MOE_VC19,HC05_EST_VC19,HC05_MOE_VC19,HC01_EST_VC20,HC01_MOE_VC20,HC02_EST_VC20,HC02_MOE_VC20,HC03_EST_VC20,HC03_MOE_VC20,HC04_EST_VC20,HC04_MOE_VC20,HC05_EST_VC20,HC05_MOE_VC20,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC03_EST_VC23,HC03_MOE_VC23,HC04_EST_VC23,HC04_MOE_VC23,HC05_EST_VC23,HC05_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC03_EST_VC24,HC03_MOE_VC24,HC04_EST_VC24,HC04_MOE_VC24,HC05_EST_VC24,HC05_MOE_VC24,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC03_EST_VC27,HC03_MOE_VC27,HC04_EST_VC27,HC04_MOE_VC27,HC05_EST_VC27,HC05_MOE_VC27,HC01_EST_VC28,HC01_MOE_VC28,HC02_EST_VC28,HC02_MOE_VC28,HC03_EST_VC28,HC03_MOE_VC28,HC04_EST_VC28,HC04_MOE_VC28,HC05_EST_VC28,HC05_MOE_VC28,HC01_EST_VC29,HC01_MOE_VC29,HC02_EST_VC29,HC02_MOE_VC29,HC03_EST_VC29,HC03_MOE_VC29,HC04_EST_VC29,HC04_MOE_VC29,HC05_EST_VC29,HC05_MOE_VC29,HC01_EST_VC32,HC01_MOE_VC32,HC02_EST_VC32,HC02_MOE_VC32,HC03_EST_VC32,HC03_MOE_VC32,HC04_EST_VC32,HC04_MOE_VC32,HC05_EST_VC32,HC05_MOE_VC32,HC01_EST_VC33,HC01_MOE_VC33,HC02_EST_VC33,HC02_MOE_VC33,HC03_EST_VC33,HC03_MOE_VC33,HC04_EST_VC33,HC04_MOE_VC33,HC05_EST_VC33,HC05_MOE_VC33
1400000US17031020500,17031020500,"Census Tract 205, Cook County, Illinois",2095,141,841,189,73,80,293,116,888,180,2.75,0.28,3.73,0.30,5.37,2.63,4.03,0.88,1.17,0.11,1207,187,841,189,73,80,293,116,(X),(X),3.83,0.34,3.73,0.30,5.37,2.63,3.71,0.86,(X),(X),689,138,507,151,5,23,177,100,(X),(X),20.6,13.4,28.0,17.4,0.0,100.0,0.0,14.4,(X),(X),23.4,15.6,28.8,19.3,0.0,100.0,8.5,14.5,(X),(X),56.0,16.7,43.2,18.4,100.0,100.0,91.5,14.5,(X),(X),2095,141,841,189,73,80,293,116,888,180,34.3,6.6,62.1,13.4,6.8,34.1,65.2,22.0,0.0,3.0,29.6,7.1,17.6,8.2,19.2,39.6,34.8,22.2,40.1,14.5,35.8,7.3,(X),(X),(X),(X),(X),(X),84.6,10.0,11.7,5.7,(X),(X),(X),(X),(X),(X),27.7,13.4,0.0,1.3,(X),(X),(X),(X),(X),(X),(X),(X),2.3,3.0,(X),(X),(X),(X),(X),(X),(X),(X),5.3,3.1,6.9,5.7,0.0,30.4,13.7,13.2,1.6,2.5,92.4,4.7,93.1,5.7,100.0,30.4,84.6,14.1,93.6,8.1,2.3,3.2,0.0,3.2,0.0,30.4,1.7,6.4,4.8,7.8,32.1,8.8,39.6,15.3,19.2,39.6,27.6,18.3,27.6,12.3,67.9,8.8,60.4,15.3,80.8,39.6,72.4,18.3,72.4,12.3
1400000US17031020601,17031020601,"Census Tract 206.01, Cook County, Illinois",1838,153,1130,184,123,93,211,110,374,145,3.63,0.38,4.20,0.43,4.76,1.24,3.70,1.08,1.46,0.32,1464,167,1130,184,123,93,211,110,(X),(X),4.06,0.38,4.20,0.43,3.50,1.04,3.66,1.07,(X),(X),802,169,678,175,50,64,74,61,(X),(X),30.0,13.9,28.3,14.8,80.0,47.7,12.2,23.1,(X),(X),27.7,12.7,32.7,15.1,0.0,38.6,0.0,30.1,(X),(X),42.3,13.8,38.9,14.5,20.0,47.7,87.8,23.1,(X),(X),1838,153,1130,184,123,93,211,110,374,145,47.2,8.9,61.5,11.0,67.5,28.4,42.7,26.4,0.0,7.1,38.9,8.8,36.1,10.5,36.6,32.9,35.1,25.5,50.3,24.5,14.3,6.8,(X),(X),(X),(X),(X),(X),70.1,19.7,7.0,5.5,(X),(X),(X),(X),(X),(X),34.2,23.3,0.9,1.4,(X),(X),(X),(X),(X),(X),(X),(X),2.7,3.4,(X),(X),(X),(X),(X),(X),(X),(X),25.7,6.1,31.6,9.3,36.6,32.9,14.2,17.4,10.7,10.3,74.3,6.1,68.4,9.3,63.4,32.9,85.8,17.4,89.3,10.3,0.0,1.5,0.0,2.4,0.0,19.9,0.0,12.2,0.0,7.1,37.9,7.9,41.0,11.3,46.3,36.3,29.4,24.0,30.7,19.7,62.1,7.9,59.0,11.3,53.7,36.3,70.6,24.0,69.3,19.7
1400000US17031020602,17031020602,"Census Tract 206.02, Cook County, Illinois",1386,97,716,107,90,64,163,89,417,118,2.95,0.27,3.92,0.36,3.23,0.98,2.88,0.60,1.23,0.19,969,113,716,107,90,64,163,89,(X),(X),3.61,0.29,3.90,0.35,3.23,0.98,2.53,0.36,(X),(X),472,101,386,84,0,11,86,65,(X),(X),40.3,15.6,33.9,16.7,-,**,68.6,39.7,(X),(X),12.1,9.6,14.8,11.5,-,**,0.0,26.8,(X),(X),47.7,14.6,51.3,15.9,-,**,31.4,39.7,(X),(X),1386,97,716,107,90,64,163,89,417,118,36.4,7.7,56.1,9.7,0.0,25.9,57.1,31.6,2.2,4.5,33.5,7.9,32.8,8.0,43.3,38.2,39.3,32.2,30.5,15.9,24.9,7.3,(X),(X),(X),(X),(X),(X),82.7,14.1,7.9,4.3,(X),(X),(X),(X),(X),(X),26.1,14.7,0.6,1.3,(X),(X),(X),(X),(X),(X),(X),(X),0.8,1.3,(X),(X),(X),(X),(X),(X),(X),(X),20.1,5.5,31.4,9.5,5.6,13.7,6.1,10.5,9.1,8.2,79.9,5.5,68.6,9.5,94.4,13.7,93.9,10.5,90.9,8.2,0.0,2.0,0.0,3.8,0.0,25.9,0.0,15.5,0.0,6.4,31.6,7.2,39.5,9.8,5.6,13.7,19.6,19.0,28.3,12.4,68.4,7.2,60.5,9.8,94.4,13.7,80.4,19.0,71.7,12.4
1400000US17031020701,17031020701,"Census Tract 207.01, Cook County, Illinois",610,77,415,96,0,11,76,37,119,44,3.10,0.35,3.46,0.44,-,**,4.45,1.07,-,**,491,90,415,96,0,11,76,37,(X),(X),3.56,0.40,3.44,0.44,-,**,4.20,0.96,(X),(X),216,85,201,83,0,11,15,14,(X),(X),31.9,25.1,31.8,26.0,-,**,33.3,45.7,(X),(X),34.3,26.9,36.8,28.3,-,**,0.0,70.4,(X),(X),33.8,19.5,31.3,19.8,-,**,66.7,45.7,(X),(X),610,77,415,96,0,11,76,37,119,44,37.2,11.1,48.9,15.0,-,**,31.6,21.8,0.0,20.5,43.3,9.0,36.4,10.8,-,**,64.5,21.0,53.8,18.6,19.5,7.7,(X),(X),(X),(X),(X),(X),100.0,20.5,10.5,5.4,(X),(X),(X),(X),(X),(X),53.8,18.6,0.0,4.4,(X),(X),(X),(X),(X),(X),(X),(X),1.5,1.9,(X),(X),(X),(X),(X),(X),(X),(X),50.5,10.7,55.4,14.5,-,**,42.1,20.8,38.7,17.6,49.5,10.7,44.6,14.5,-,**,57.9,20.8,61.3,17.6,0.0,4.4,0.0,6.4,-,**,0.0,29.5,0.0,20.5,67.2,10.6,72.8,14.8,-,**,56.6,23.5,54.6,18.8,32.8,10.6,27.2,14.8,-,**,43.4,23.5,45.4,18.8
1400000US17031020702,17031020702,"Census Tract 207.02, Cook County, Illinois",2315,170,1164,205,157,109,314,143,680,165,3.49,0.40,4.48,0.45,6.30,2.50,3.51,0.63,1.15,0.13,1635,219,1164,205,157,109,314,143,(X),(X),4.30,0.37,4.45,0.45,5.04,1.52,3.38,0.71,(X),(X),772,209,670,199,41,68,61,58,(X),(X),26.3,13.3,25.7,14.1,0.0,42.6,50.8,50.8,(X),(X),25.9,14.0,21.2,12.9,100.0,42.6,27.9,49.7,(X),(X),47.8,16.1,53.1,16.4,0.0,42.6,21.3,36.9,(X),(X),2315,170,1164,205,157,109,314,143,680,165,36.5,8.3,59.7,10.8,49.7,39.3,22.6,18.6,0.0,4.0,37.5,6.8,41.9,10.3,28.0,33.0,22.6,23.7,39.0,14.2,25.9,7.5,(X),(X),(X),(X),(X),(X),88.1,10.2,10.4,5.1,(X),(X),(X),(X),(X),(X),35.4,14.2,0.5,0.9,(X),(X),(X),(X),(X),(X),(X),(X),2.6,2.9,(X),(X),(X),(X),(X),(X),(X),(X),20.5,6.1,30.2,9.4,2.5,12.7,5.4,10.4,15.0,8.9,79.5,6.1,69.8,9.4,97.5,12.7,94.6,10.4,85.0,8.9,0.0,1.2,0.0,2.3,0.0,16.0,0.0,8.4,0.0,4.0,40.4,8.0,42.4,10.9,10.2,19.2,58.0,29.7,35.9,13.2,59.6,8.0,57.6,10.9,89.8,19.2,42.0,29.7,64.1,13.2
1400000US17031020801,17031020801,"Census Tract 208.01, Cook County, Illinois",1908,150,913,183,110,63,185,102,700,195,2.36,0.16,2.94,0.29,3.21,0.85,2.63,0.28,1.40,0.26,1208,169,913,183,110,63,185,102,(X),(X),2.86,0.20,2.92,0.28,2.99,0.61,2.54,0.28,(X),(X),440,112,290,109,46,54,104,84,(X),(X),32.3,21.1,28.6,27.5,32.6,51.3,42.3,40.0,(X),(X),39.3,25.2,49.0,31.9,67.4,51.3,0.0,23.0,(X),(X),28.4,22.7,22.4,21.7,0.0,40.2,57.7,40.0,(X),(X),1908,150,913,183,110,63,185,102,700,195,23.1,6.4,31.8,10.1,41.8,40.3,56.2,30.3,0.0,3.8,31.0,7.7,43.3,11.9,23.6,28.6,30.8,27.5,16.3,9.8,25.7,7.8,(X),(X),(X),(X),(X),(X),70.1,18.3,2.9,2.4,(X),(X),(X),(X),(X),(X),8.0,7.4,0.9,1.5,(X),(X),(X),(X),(X),(X),(X),(X),6.7,5.5,(X),(X),(X),(X),(X),(X),(X),(X),21.6,8.7,34.5,13.5,10.9,20.7,0.0,13.8,12.1,8.8,78.4,8.7,65.5,13.5,89.1,20.7,100.0,13.8,87.9,8.8,0.0,1.4,0.0,3.0,0.0,21.9,0.0,13.8,0.0,3.8,41.2,9.7,53.5,13.7,34.5,32.7,17.3,19.1,32.7,14.5,58.8,9.7,46.5,13.7,65.5,32.7,82.7,19.1,67.3,14.5
1400000US17031020802,17031020802,"Census Tract 208.02, Cook County, Illinois",2068,175,1075,183,134,89,234,124,625,169,3.83,0.39,4.73,0.51,4.62,1.02,4.87,1.09,1.72,0.39,1443,194,1075,183,134,89,234,124,(X),(X),4.66,0.42,4.73,0.51,3.99,1.08,4.76,1.08,(X),(X),789,175,663,159,41,48,85,89,(X),(X),16.0,12.4,19.0,14.7,0.0,42.6,0.0,27.1,(X),(X),31.7,13.6,31.5,14.0,100.0,42.6,0.0,27.1,(X),(X),52.3,14.8,49.5,17.2,0.0,42.6,100.0,27.1,(X),(X),2068,175,1075,183,134,89,234,124,625,169,41.1,8.0,63.0,11.8,43.3,43.7,48.7,26.6,0.0,4.3,32.6,8.5,28.3,11.8,35.1,44.3,85.9,14.0,19.5,11.5,17.8,6.3,(X),(X),(X),(X),(X),(X),58.9,16.7,1.5,1.8,(X),(X),(X),(X),(X),(X),5.1,6.1,1.7,1.6,(X),(X),(X),(X),(X),(X),(X),(X),4.7,4.0,(X),(X),(X),(X),(X),(X),(X),(X),15.8,5.7,17.1,7.2,0.0,18.4,26.1,21.7,13.1,10.9,84.2,5.7,82.9,7.2,100.0,18.4,73.9,21.7,86.9,10.9,0.0,1.3,0.0,2.5,0.0,18.4,0.0,11.1,0.0,4.3,37.8,6.6,35.5,10.6,35.1,44.3,51.3,27.1,37.3,16.3,62.2,6.6,64.5,10.6,64.9,44.3,48.7,27.1,62.7,16.3
1400000US17031020901,17031020901,"Census Tract 209.01, Cook County, Illinois",1748,157,579,132,126,92,298,113,745,167,2.86,0.37,4.00,0.41,5.60,3.53,3.26,0.38,1.35,0.23,1003,150,579,132,126,92,298,113,(X),(X),3.85,0.55,4.00,0.41,5.44,3.50,2.89,0.42,(X),(X),639,129,444,117,39,41,156,87,(X),(X),25.0,12.0,35.8,16.8,0.0,43.7,0.6,5.4,(X),(X),32.1,12.2,38.7,14.3,43.6,56.4,10.3,11.4,(X),(X),42.9,14.2,25.5,13.8,56.4,56.4,89.1,12.6,(X),(X),1748,157,579,132,126,92,298,113,745,167,37.9,7.9,76.7,9.9,44.4,36.2,54.7,21.7,0.0,3.6,19.0,7.1,9.5,6.9,69.8,30.6,19.8,18.0,17.4,10.7,33.6,8.4,(X),(X),(X),(X),(X),(X),78.8,10.6,3.1,2.3,(X),(X),(X),(X),(X),(X),7.2,5.5,0.7,1.1,(X),(X),(X),(X),(X),(X),(X),(X),7.0,4.8,(X),(X),(X),(X),(X),(X),(X),(X),4.9,2.8,9.8,6.7,0.0,19.5,0.0,8.8,3.9,4.3,95.1,2.8,90.2,6.7,100.0,19.5,100.0,8.8,96.1,4.3,0.0,1.6,0.0,4.6,0.0,19.5,0.0,8.8,0.0,3.6,27.8,6.2,37.1,12.6,13.5,19.8,19.8,16.7,26.2,10.2,72.2,6.2,62.9,12.6,86.5,19.8,80.2,16.7,73.8,10.2
1400000US17031020902,17031020902,"Census Tract 209.02, Cook County, Illinois",1504,108,658,121,29,28,90,54,727,133,2.47,0.22,3.77,0.36,3.45,0.77,2.48,0.29,1.25,0.12,777,136,658,121,29,28,90,54,(X),(X),3.60,0.34,3.77,0.36,3.17,1.02,2.48,0.29,(X),(X),338,86,301,79,8,13,29,35,(X),(X),20.7,14.0,14.0,12.3,100.0,96.4,69.0,56.5,(X),(X),36.4,15.4,40.9,16.7,0.0,96.4,0.0,50.7,(X),(X),42.9,15.2,45.2,15.9,0.0,96.4,31.0,56.5,(X),(X),1504,108,658,121,29,28,90,54,727,133,24.1,5.5,45.7,9.9,86.2,29.4,32.2,30.9,1.1,1.8,39.2,6.5,30.4,10.3,58.6,54.3,20.0,24.5,48.7,11.1,39.6,7.7,(X),(X),(X),(X),(X),(X),81.8,8.3,15.9,5.5,(X),(X),(X),(X),(X),(X),32.9,10.3,0.9,1.3,(X),(X),(X),(X),(X),(X),(X),(X),3.1,2.7,(X),(X),(X),(X),(X),(X),(X),(X),12.1,4.9,17.6,8.1,0.0,50.7,24.4,26.3,6.1,5.8,87.9,4.9,82.4,8.1,100.0,50.7,75.6,26.3,93.9,5.8,0.0,1.8,0.0,4.1,0.0,50.7,0.0,25.9,0.0,3.7,61.6,7.6,76.6,11.6,100.0,50.7,43.3,29.3,48.8,12.1,38.4,7.6,23.4,11.6,0.0,50.7,56.7,29.3,51.2,12.1
1400000US17031030101,17031030101,"Census Tract 301.01, Cook County, Illinois",2233,168,592,167,112,91,145,91,1384,240,1.66,0.20,2.21,0.19,3.15,1.16,3.99,0.80,1.06,0.05,849,182,592,167,112,91,145,91,(X),(X),2.53,0.28,2.21,0.19,3.01,1.27,3.48,0.59,(X),(X),144,68,36,40,45,51,63,58,(X),(X),20.8,23.2,30.6,47.3,42.2,57.8,0.0,33.7,(X),(X),7.6,18.5,30.6,51.6,0.0,40.7,0.0,33.7,(X),(X),71.5,28.7,38.9,53.3,57.8,57.8,100.0,33.7,(X),(X),2233,168,592,167,112,91,145,91,1384,240,10.0,4.8,9.8,9.3,78.6,26.3,53.1,34.9,0.0,2.0,34.2,6.8,37.8,16.6,0.0,21.6,39.3,37.3,34.8,9.6,58.5,9.0,(X),(X),(X),(X),(X),(X),94.4,4.1,15.0,5.7,(X),(X),(X),(X),(X),(X),24.3,8.5,1.6,1.8,(X),(X),(X),(X),(X),(X),(X),(X),2.1,2.0,(X),(X),(X),(X),(X),(X),(X),(X),2.1,1.8,2.5,4.8,21.4,26.3,0.0,17.2,0.7,1.1,97.9,1.8,97.5,4.8,78.6,26.3,100.0,17.2,99.3,1.1,0.0,1.2,0.0,4.5,0.0,21.6,0.0,17.2,0.0,2.0,34.4,7.7,64.0,15.4,0.0,21.6,13.8,16.5,26.7,9.2,65.6,7.7,36.0,15.4,100.0,21.6,86.2,16.5,73.3,9.2
1400000US17031030102,17031030102,"Census Tract 301.02, Cook County, Illinois",1752,176,357,127,39,45,141,80,1215,160,1.66,0.13,2.49,0.32,2.33,0.12,2.99,0.44,1.23,0.10,537,157,357,127,39,45,141,80,(X),(X),2.51,0.23,2.49,0.32,2.33,0.12,2.61,0.27,(X),(X),113,60,71,39,0,11,42,49,(X),(X),24.8,25.2,39.4,36.6,-,**,0.0,42.1,(X),(X),46.0,30.4,36.6,35.5,-,**,61.9,61.8,(X),(X),29.2,25.4,23.9,24.2,-,**,38.1,61.8,(X),(X),1752,176,357,127,39,45,141,80,1215,160,6.4,3.4,19.9,12.9,0.0,43.7,29.8,28.6,0.0,2.2,33.4,7.7,49.9,20.7,25.6,49.0,39.0,30.0,28.2,9.1,56.6,8.8,(X),(X),(X),(X),(X),(X),81.6,8.1,7.7,4.4,(X),(X),(X),(X),(X),(X),11.1,6.0,1.4,1.2,(X),(X),(X),(X),(X),(X),(X),(X),6.4,5.3,(X),(X),(X),(X),(X),(X),(X),(X),7.3,5.7,35.9,22.4,0.0,43.7,0.0,17.6,0.0,2.2,92.7,5.7,64.1,22.4,100.0,43.7,100.0,17.6,100.0,2.2,0.0,1.6,0.0,7.4,0.0,43.7,0.0,17.6,0.0,2.2,48.9,8.2,76.2,17.6,0.0,43.7,43.3,30.7,43.0,9.5,51.1,8.2,23.8,17.6,100.0,43.7,56.7,30.7,57.0,9.5
1400000US17031030103,17031030103,"Census Tract 301.03, Cook County, Illinois",1114,87,343,181,0,11,0,11,771,158,1.62,0.18,2.48,0.33,-,**,-,**,1.23,0.14,343,181,343,181,0,11,0,11,(X),(X),2.45,0.32,2.45,0.32,-,**,-,**,(X),(X),75,57,75,57,0,11,0,11,(X),(X),17.3,28.1,17.3,28.1,-,**,-,**,(X),(X),0.0,29.8,0.0,29.8,-,**,-,**,(X),(X),82.7,28.1,82.7,28.1,-,**,-,**,(X),(X),1114,87,343,181,0,11,0,11,771,158,8.4,5.0,24.8,19.1,-,**,-,**,1.2,1.9,25.5,14.7,40.5,32.4,-,**,-,**,18.8,10.4,56.8,14.2,(X),(X),(X),(X),(X),(X),82.1,10.9,9.0,5.1,(X),(X),(X),(X),(X),(X),13.0,7.4,0.9,1.5,(X),(X),(X),(X),(X),(X),(X),(X),2.5,2.4,(X),(X),(X),(X),(X),(X),(X),(X),2.1,2.6,4.1,8.4,-,**,-,**,1.2,1.8,97.9,2.6,95.9,8.4,-,**,-,**,98.8,1.8,0.0,2.4,0.0,7.7,-,**,-,**,0.0,3.5,25.1,7.1,36.2,22.4,-,**,-,**,20.2,9.3,74.9,7.1,63.8,22.4,-,**,-,**,79.8,9.3
1400000US17031030104,17031030104,"Census Tract 301.04, Cook County, Illinois",1231,94,199,105,43,51,0,11,989,126,1.66,0.24,2.67,0.51,3.09,0.24,-,**,1.39,0.23,242,104,199,105,43,51,0,11,(X),(X),2.71,0.43,2.63,0.52,3.09,0.24,-,**,(X),(X),60,69,60,69,0,11,0,11,(X),(X),0.0,34.8,0.0,34.8,-,**,-,**,(X),(X),70.0,56.6,70.0,56.6,-,**,-,**,(X),(X),30.0,56.6,30.0,56.6,-,**,-,**,(X),(X),1231,94,199,105,43,51,0,11,989,126,4.9,5.4,30.2,26.6,0.0,41.6,-,**,0.0,2.7,21.5,7.9,39.7,22.5,11.6,33.2,-,**,18.3,8.9,63.7,10.5,(X),(X),(X),(X),(X),(X),79.3,9.6,12.4,7.2,(X),(X),(X),(X),(X),(X),15.5,9.2,0.0,2.2,(X),(X),(X),(X),(X),(X),(X),(X),6.2,5.3,(X),(X),(X),(X),(X),(X),(X),(X),0.0,2.2,0.0,12.9,0.0,41.6,-,**,0.0,2.7,100.0,2.2,100.0,12.9,100.0,41.6,-,**,100.0,2.7,0.0,2.2,0.0,12.9,0.0,41.6,-,**,0.0,2.7,35.5,10.8,31.7,20.1,88.4,33.2,-,**,34.0,12.3,64.5,10.8,68.3,20.1,11.6,33.2,-,**,66.0,12.3
1400000US17031030200,17031030200,"Census Tract 302, Cook County, Illinois",2378,170,734,129,119,103,158,107,1367,177,2.20,0.24,3.07,0.29,5.07,2.24,2.94,0.71,1.40,0.14,1011,179,734,129,119,103,158,107,(X),(X),3.16,0.38,3.04,0.27,4.51,2.09,2.73,0.43,(X),(X),459,114,316,81,66,74,77,80,(X),(X),47.5,16.5,47.5,15.7,62.1,59.4,35.1,55.3,(X),(X),4.1,4.8,6.0,7.2,0.0,32.7,0.0,29.2,(X),(X),48.4,16.4,46.5,16.0,37.9,59.4,64.9,55.3,(X),(X),2378,170,734,129,119,103,158,107,1367,177,20.0,4.5,45.4,10.2,55.5,35.7,48.7,34.6,0.0,2.0,23.8,5.4,24.7,8.6,11.8,20.4,25.3,23.6,24.3,9.0,41.5,7.2,(X),(X),(X),(X),(X),(X),72.2,9.3,7.4,4.6,(X),(X),(X),(X),(X),(X),12.9,7.5,6.4,3.3,(X),(X),(X),(X),(X),(X),(X),(X),7.3,4.5,(X),(X),(X),(X),(X),(X),(X),(X),23.8,4.5,44.3,9.5,32.8,40.5,17.1,21.7,12.8,5.8,76.2,4.5,55.7,9.5,67.2,40.5,82.9,21.7,87.2,5.8,0.0,1.1,0.0,3.7,0.0,20.5,0.0,15.9,0.0,2.0,50.0,7.2,68.0,9.8,32.8,40.5,50.0,34.9,41.9,9.9,50.0,7.2,32.0,9.8,67.2,40.5,50.0,34.9,58.1,9.9
1400000US17031030300,17031030300,"Census Tract 303, Cook County, Illinois",1382,90,391,105,42,46,93,52,856,111,2.21,0.22,3.45,0.42,4.00,1.37,4.56,0.52,1.30,0.11,526,101,391,105,42,46,93,52,(X),(X),3.61,0.34,3.45,0.42,3.40,0.86,4.41,0.51,(X),(X),301,89,220,85,27,42,54,39,(X),(X),22.3,15.7,25.0,18.1,0.0,52.5,22.2,42.3,(X),(X),2.3,4.0,3.2,5.6,0.0,52.5,0.0,37.0,(X),(X),75.4,16.1,71.8,18.7,100.0,52.5,77.8,42.3,(X),(X),1382,90,391,105,42,46,93,52,856,111,21.8,6.2,56.3,13.9,64.3,55.2,58.1,34.9,0.0,3.2,26.3,5.9,27.4,13.1,35.7,55.2,20.4,32.5,26.1,7.8,46.5,7.4,(X),(X),(X),(X),(X),(X),75.0,9.6,11.4,3.9,(X),(X),(X),(X),(X),(X),18.3,6.7,2.9,3.0,(X),(X),(X),(X),(X),(X),(X),(X),9.3,5.4,(X),(X),(X),(X),(X),(X),(X),(X),17.6,6.4,27.1,12.0,16.7,34.9,39.8,37.4,10.9,7.1,82.4,6.4,72.9,12.0,83.3,34.9,60.2,37.4,89.1,7.1,0.0,2.0,0.0,6.8,0.0,42.1,0.0,25.2,0.0,3.2,32.3,8.2,51.7,15.1,16.7,34.9,39.8,37.4,23.5,9.5,67.7,8.2,48.3,15.1,83.3,34.9,60.2,37.4,76.5,9.5
1400000US17031030400,17031030400,"Census Tract 304, Cook County, Illinois",1242,72,330,82,82,60,184,66,646,97,2.16,0.16,3.00,0.34,3.48,1.44,3.39,0.59,1.21,0.09,596,90,330,82,82,60,184,66,(X),(X),3.11,0.26,3.00,0.34,3.44,1.43,3.14,0.44,(X),(X),241,64,132,62,3,7,106,37,(X),(X),37.3,18.3,65.9,22.5,100.0,100.0,0.0,22.6,(X),(X),25.7,16.2,13.6,14.2,0.0,100.0,41.5,28.2,(X),(X),36.9,18.1,20.5,19.5,0.0,100.0,58.5,28.2,(X),(X),1242,72,330,82,82,60,184,66,646,97,20.2,5.0,40.0,15.5,15.9,23.4,57.6,25.2,0.0,4.2,27.9,5.6,22.1,9.8,24.4,31.9,25.0,19.6,32.2,8.0,41.6,6.8,(X),(X),(X),(X),(X),(X),80.0,8.0,10.1,3.7,(X),(X),(X),(X),(X),(X),19.5,6.6,3.6,2.2,(X),(X),(X),(X),(X),(X),(X),(X),7.1,4.3,(X),(X),(X),(X),(X),(X),(X),(X),21.9,4.4,44.8,11.5,22.0,23.5,10.3,8.7,13.5,5.2,78.1,4.4,55.2,11.5,78.0,23.5,89.7,8.7,86.5,5.2,0.0,2.2,0.0,8.0,0.0,27.8,0.0,13.9,0.0,4.2,37.2,5.7,59.1,12.3,37.8,33.0,17.9,12.2,31.4,8.0,62.8,5.7,40.9,12.3,62.2,33.0,82.1,12.2,68.6,8.0
